Название товара	Душевая кабина Welt Wasser (WW500 HALLE 902)
Описание товара	No description
Цена в рублях	43700
Цена без скидки	-
Оценка покупателей	0%
Название магазина	Веб Маркет
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	215
Толщина стекла, мм	5
Стекло	Прозрачное
Управление	Ручное
Страна-изготовитель	Германия
Бренд	Weltwasser
Цвет стенки	Белый
Двери	Раздвижные в стороны
Гарантия	5 лет
Материал дверей	Стекло
Число дверей	2
Форма	Четверть круга
Число форсунок	4
Монтаж	На поддон
Ориентация установки	Универсальная
Материал задней стенки	Стекло
Материал поддона	Акрил
Высота поддона	Средний
Адрес товара	https://www.ozon.ru/product/276300356?oos_search=false
Статус 	Закончился
