Название товара	Кабина душевая, квадратная, дверки двойные раздвижные, профиль глянцевый, стекло прозрачное, 90*90*202 см, поддон низкий, Sicily, IDDIS, S10S099i21
Описание товара	Комплектация: дверка одинарная, раздвижная. Профиль: алюминиевый, глянцевый. Переднее стекло прозрачное, 5 мм, заднее – матовое, 5 мм. Подшипник ролика: сталь марки 440. Наличие заглушек креплений. В комплекте: низкий поддон, смеситель, шланг из нержавеющей стали с системой Double lock, стеклянная полка, душевая лейка, стойка., , - 900*900*2020, квадратная,, , - дверки двойные раздвижные,, , - профиль глянцевый,, , - низкий поддон со съемным экраном (Материал поддона: Акрил, Цвет поддона: Белый, Высота поддона: 165 мм.,  Глубина поддона: 350 мм.), , - стекло прозрачное, толщина стекла 5 мм,, , - стальные ролики., , - В комплекте: смеситель, душевая стойка, шланг для душа, душевая лейка, полка, низкий поддон со съемным экраном., , - гарантия 2 года, срок службы 10 лет.
Цена в рублях	34927
Цена без скидки	-
Оценка покупателей	0%
Название магазина	IDDIS Official Store
Количество отзывов	0
Тип	Душевая кабина
Длина, см	90
Ширина, см	90
Высота, см	202
Толщина стекла, мм	5
Стекло	Прозрачное
Страна-изготовитель	Россия
Цвет	Белый
Размеры, мм	900х900х2020
Гарантия	2 года
Цвет стенки	Белый
Высота поддона	Низкий
Материал поддона	Акрил
Бренд	IDDIS
Материал дверей	Закаленное стекло
Число дверей	1
Форма	Квадрат
Двери	Раздвижные в стороны
Адрес товара	https://www.ozon.ru/product/276404315?oos_search=false
Статус 	Закончился
